index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_5_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_4.wav,I am late Frank is the neighbor whose apartment we can see into from the windows in the back of our brownstone Frank leads a mysterious solitary life but one you can set a clock by He rises at eight sits in front of a computer from nine to one goes out and gets a sandwich is back at the computer from two until six thirty is gone from six thirty to eight and then watches TV from eight until eleven p m after which he goes promptly to sleep The schedule never changes No one ever comes over,"Who is Frank, and what is his daily routine?","A. Frank is the narrator's neighbor, and he works from home.","B. Frank is the narrator's roommate, and he works from home.","C. Frank is the narrator's friend, and he enjoys watching TV all day.","D. Frank is the narrator's landlord, and he travels frequently.","A. Frank is the narrator's neighbor, and he works from home.",no,11.16375,,,,,0,113,113,113,4537.803219458,,,,,,,,,,,,4538.77871125,4538.793359374667,4538.797237291,4549.963582458,4549.965009833,4549.9751005,4549.985788875,4549.985788875,4574.09739275,"noone ever comes over, his schedule never changes, he works on his computer, gets a sandwich, watches tv and then goes to sleep. ",1,[24.11951795799996],[24.119520500000363],,,,,,,,4537.795693208001,4537.803219458,4537.803219458,4537.803219458,4538.7784588330005,1,[0.9810241249997489],[0.9810266669992416],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_23_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_014_of_116_0.wav,If you don't have any questions about the material then state your name and agency and go ahead whenever you're ready thanks so much I try to swallow but my throat is too dry This is the kind of room that's hard to do well in If they're in the mood to talk I can crack a few jokes make a small connection give myself a moment to settle down but these girls are all business I look down at the paper I'm not going to panic or ask for more time or tell them I didn't really have a chance to go over it yet I'm going to remain calm as if I'm a professional,How does the narrator plan to handle the situation in the room?,A. By making small talk and jokes,B. By panicking and asking for more time,C. By admitting she didn't prepare,D. By remaining calm and professional,D. By remaining calm and professional,no,12.81875,,,,,0,114,114,114,4574.106828583,,,,,,,,,,,,4574.81449475,4574.829129541667,4574.835144458,4587.645620291,4587.656870416,4587.66732675,4587.678111833,4587.678111833,4611.616357875,she is going to remain calm and not panic as if she's a professional even though she hasn't had a lot of time to look at the script,1,[23.946222042000045],[23.946224833999622],,,,,,,,4574.097809333,4574.106828583,4574.106828583,4574.106828583,4574.8142396250005,1,[0.7133241249994171],[0.7133267919998616],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_105_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_047_of_116_1.wav,Like he was a person but from another planet or something But the longer I work for him the more I see he's just this guy this very unusually gorgeous extremely muscly guy who's sort of funny and sort of smart but who's a regular person who married the girl he dated in high school and doesn't seem to know how he got here He seems totally baffled by his success and he's always asking my opinion about things like his wardrobe or whatever And I'm wondering if he's forgotten I'm just the PA on my very first movie ever,What is the narrator's perception of the person she works for?,A. He's like a person from another planet,B. He's extremely muscly and smart,C. He's very confident and self-assured,D. He's just a regular person baffled by his success,D. He's just a regular person baffled by his success,no,7.465,,,,,0,115,115,115,4611.625741916,,,,,,,,,,,,4618.049903416,4618.064563416667,4618.063933708,4625.533389333,4625.535012166,4625.545180166,4625.555640333,4625.555640333,4632.2172120410005,"didn't understand
",1,[6.669337958000142],[6.669340833000206],,,,,,,,4611.617240666,4611.625741916,4611.625741916,4611.625741916,4618.0496584580005,1,[6.429330040999957],[6.429332665999937],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_112_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_049_of_116_0.wav,It was all a blur of papers coming off the roll from the fax machine and time spent rushing from one building in Manhattan to another But then we ran out of fax paper and I kept forgetting to get a new roll so I had to cold read a few times and I'll admit there were a few days when I showed up at an audition not really prepared And then there was the big audition I had prepared for a small part in a Broadway play directed by Mike Stanley But I was so nervous to meet him that I left out an entire page of the scene and he didn't ask me to read it again,What happened during the narrator's audition for a Broadway play directed by Mike Stanley?,A. The narrator performed exceptionally well,B. The narrator forgot to bring her audition materials,C. The narrator left out an entire page of the scene,D. The narrator received a callback for another audition,C. The narrator left out an entire page of the scene,no,9.4625,,,,,0,116,116,116,4632.22582325,,,,,,,,,,,,4637.25143275,4637.266034291667,4637.268571666,4646.724195083,4646.73707675,4646.747706125,4646.759072083,4646.759072083,4659.685768583,she was so nervous about auditioning for a play with mike stanley. ,1,[12.935175541999342],[12.935177957999258],,,,,,,,4632.217673541,4632.22582325,4632.22582325,4632.22582325,4637.251184,1,[5.031712250000055],[5.031714834000013],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_129_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_057_of_116_1.wav,My heart is pounding so hard that I feel a little dizzy and I'm so shaky that it takes all my effort to push open the massive door There's a large receptionist's desk behind which sits a pale young man wearing a tie his thin face almost buried behind several stacks of scripts and a giant bouquet of flowers A clipboard faces out on his desk with the words sign in written in bold letters at the top and I go straight for it not wanting to look hesitant or inexperienced,What does the narrator find on the receptionist's desk?,A. A bouquet of flowers,B. A stack of scripts,C. A clipboard with a "sign in" sheet,D. All of the above,D. All of the above,no,11.04621875,,,,,0,117,117,117,4659.6952200000005,,,,,,,,,,,,4660.2524072080005,4660.267014916667,4660.269803833,4671.310685041,4671.318234333,4671.329336416,4671.339824,4671.339824,4692.4544038330005,she's nervous and doesn't want to look hesitant or inexperienced.,1,[21.122270999999273],[21.122273457999654],,,,,,,,4659.686173375,4659.6952200000005,4659.6952200000005,4659.6952200000005,4660.252162625,1,[0.5623054170000614],[0.5623082499996599],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_148_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_092_of_116_6.wav,"Your boyfriend's so cute, she squeals. I didn't get a good look at him before. He's my roommate, Katie, I say emphatically, not looking at Dan. I told you, my boyfriend had to work. You looked beautiful today, by the way. Yes, Dan says, beautiful ceremony, too. Thanks Fran, thanks roommate. Katie raises her eyebrows at Dan and looks him up and down. You're a good dancer, she says, a gleam in her eye. Thank you, he says, with a funny little bow.",What does Dan do after receiving a compliment?,A. He blushes,B. He bows,C. He returns the compliment,D. He gets uncomfortable,B. He bows,yes,7.8538125,,,,,0,118,118,118,4692.46396625,,,,,,,,,,,,4693.0212358750005,4693.035826166667,4693.036117125,4700.887072833,4700.891979,4700.902559,4700.915882916001,4700.915882916001,4714.388735291001,talking about someone's relationship and that someone is cute.,1,[13.48074833299961],[13.48075095799959],,,,,,,,4692.454836916,4692.46396625,4692.46396625,4692.46396625,4693.020992708,1,[0.5630015420001655],[0.5630042499997217],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_118_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_0.wav,The stuff in the bowl I am holding must look as bad as I thought Wow look at you Where'd you get the boots Maybe I can distract her by talking about fashion Don't try to distract me by talking about fashion Seriously what is that It's uh food For an astronaut No it's this wonderful new diet food I bought it off the television I've been trying to keep my spirits up by experimenting with different diets So far none of them have worked,Why does the narrator ask about the boots?,A. To distract from the topic of food,B. To compliment the fashion sense,C. To mock the appearance,D. To change the subject to fashion,A. To distract from the topic of food,yes,14.78,,,,,0,119,119,119,4714.396832666,,,,,,,,,,,,4715.372311541,4715.386896499666,4715.392639083,4730.163885875,4730.171705791,4730.182471208,4730.1921492910005,4730.1921492910005,4761.641821958,Tried to distract her friend from asking about her astronaut diet food by asking about her fashionable boots.,1,[31.456588749999355],[31.456591374999334],,,,,,,,4714.389143583,4714.396832666,4714.396832666,4714.396832666,4715.37206675,1,[0.9811089169998013],[0.9811115419997805],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_7_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_0.wav,You start out with a three year goal which then becomes a five year goal and before you know it you're still calling yourself an actor but most days you're being assigned a locker outside the cafeteria of the General Electric building so you can change into a borrowed pink polyester lunch lady uniform and serve lukewarm lasagna to a bunch of businessmen who call you excuse me I've made some progress but not enough to tell me for sure that I'm doing the right thing with my life It took most of the first year just to get the coveted waitressing job at the comedy club,What endeavor consumed most of the first year for the narrator?,A. Becaming a successful actress,B. Getting a job at General Electric,C. Getting a waitressing job,D. Becoming a comedian,C. Getting a waitressing job,no,12.656875,,,,,0,120,120,120,4761.650947333,,,,,,,,,,,,4762.74186975,4762.756417166666,4762.760234916,4775.405114166,4775.419695458,4775.430328541001,4775.441005875,4775.441005875,4798.010383416,she took a long time to get the coveted waitress job at the comedy club. being an actress is hard. ,1,[22.577191291999952],[22.57719399999951],,,,,,,,4761.642795041,4761.650947333,4761.650947333,4761.650947333,4762.741615,1,[1.0956295410005623],[1.0956322910005838],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_133_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_073_of_116_3.wav,"I shower and use the diffuser to dry my hair. I can't hear a thing with the water running and the blow dryer on, so I can't tell if the phone already rang. But I won't allow myself to check, not just yet. I put on some makeup, and then I decide I'll borrow those dangly earrings from Jane, requiring me to cross the landing from my room to hers. It's a challenge, but I look straight ahead and don't give in, even though I'm desperate to sneak just the tiniest glance at the machine. I run back to my room across the landing, eyes up, and pull on jeans, then trade the jeans for a short black sweater dress and black tights.",What type of earrings does the main character borrow from Jane?,A. Stud earrings,B. Hoop earrings,C. Dangly earrings,D. Diamond earrings,C. Dangly earrings,no,14.727125,,,,,0,121,121,121,4798.019388541,,,,,,,,,,,,4800.210756125,4800.241962249333,4800.232534583,4814.957220416,4814.972356458,4814.983183875,4814.99380775,4814.99380775,4832.412353125,she's tempted to look at the machine and struggles not to as she gets ready.,1,[17.426295875000505],[17.4262982500004],,,,,,,,4798.010801958,4798.019388541,4798.019388541,4798.019388541,4800.2105090000005,1,[2.196512999999868],[2.196515499999805],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_77_condition.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_5.wav,I'm embarrassed to tell a stranger even a kind one all that I've been hoping for What a dumb question I'm asking It's torture telling someone what you want when you don't have it yet isn't it Barney says How are you supposed to know yet Am I right That makes me laugh Yes As my father the great Broadway director Irving Sparks always used to say we all have to start somewhere So start somewhere anywhere Give me an idea of what it is you'd like to do Tell me everything What is your dream,What advice that Barney Sparks give to the narrator?,A. To be picky,B. To start from somewhere,C. To find something else to do,D. To patiently wait for the right part,B. To start from somewhere,yes,29.29,,,,,0,122,122,122,4832.436048875,,,,,,,,,,,,4832.8790930000005,4832.910287374333,4832.91271725,4862.192986375,4862.210243458,4862.231038791,4862.241607416,4862.241607416,4885.298859791,irving sparks said you have to start somewhere so franny should tell them what her dream is. ,1,[23.064945124999213],[23.06494762499915],,,,,,,,4832.412762666,4832.436048875,4832.436048875,4832.436048875,4832.878851083,1,[0.4642139170000519],[0.4642165830000522],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_54_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_027_of_116_2.wav,It's made of navy blue quilted leather and has a gold chain instead of a strap and she told me once it was a college graduation gift from her parents She usually leaves it out on the table and she always lays one of our cloth napkins underneath it I'm fascinated by the bag because to my knowledge it's the single most expensive item I've ever seen up close but the napkin thing always bothers me as if she's implying our housekeeping isn't quite up to her standards Still Everett's perfectly nice and I want her to feel welcome here,What is distinctive about Everett's Chanel bag?,A. It's bright red,B. It's made of velvet,C. It has a gold chain strap,D. It's a gift from the narrator,C. It has a gold chain strap,no,14.505,,,,,0,123,123,123,4885.308235958,,,,,,,,,,,,4888.9492175000005,4888.980409166333,4888.970354458,4903.473820583,4903.493844458,4903.504521541,4903.5152115,4903.5152115,4936.38516,her navy quilted bag with gold chain is the nicest thing franny has ever seen but it's annoying she puts a napkin under it as if housekeeping is not up to standards. ,1,[32.8776331250001],[32.877635708000525],,,,,,,,4885.299286958,4885.308235958,4885.308235958,4885.308235958,4888.948961708,1,[3.6464471250001225],[3.6464495420004823],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_101_condition.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_3.wav,Okay great I say too forcefully So should I do it into the camera or I'm looking around vacantly not sure where to focus somehow not finding where the lens is Ah there's no camera here today since there's no scene exactly Tell you what why don't you just do it for Arthur here he says pointing to a painfully thin man with red hair and freckles to his left who looks not exactly happy to have been chosen as my target Okay great,Why won't the narrator have to perform in front of a camera during the audition?,A. Because there is no camera available,B. Because the scene doesn't require it,C. Because Arthur will perform it instead,D. Because the narrator refused to do it,B. Because the scene doesn't require it,yes,29.69,,,,,0,124,124,124,4936.394641666,,,,,,,,,,,,4937.635231833,4937.666344541333,4937.669042291001,4967.347562083,4967.365659833,4967.387795958,4967.398458708,4967.398458708,4990.753935583,"instead of looking into a camera for her audition, she's instructed to look at a pale red headed man named arthur. ",1,[23.363347249999606],[23.36334991700005],,,,,,,,4936.385575458,4936.394641666,4936.394641666,4936.394641666,4937.634965,1,[1.2456607500007522],[1.245663625000816],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_48_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_025_of_116_1.wav,But why not It's every actor's dream to perform on Broadway I protest and she gives me an indulgent smile I don't mean to shit on your dreams sweetie but I'm mainly out of show business these days This is as close as I want to be to that life she says putting her arm around Leighton's waist I just lost what the point of it all was,What is every actor's dream according to the narrator?,A. Performing in front of 1000 people,B. Performing in a Hollywood movie,C. Performing in an independent movie,D. Performing in a Broadway play,D. Performing in a Broadway play,no,6.475,,,,,0,125,125,125,4990.761520583,,,,,,,,,,,,4991.3718379580005,4991.386374707667,4991.38596325,4997.862822041,4997.867545083001,4997.877742958,4997.888867,4997.888867,5006.02249425,she didn't want to crush her dreams,1,[8.141790165999737],[8.141792708000139],,,,,,,,4990.754329833,4990.761520583,4990.761520583,4990.761520583,4991.371588,1,[0.6154162920001909],[0.6154192089998105],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_13_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_009_of_116_1.wav,After hanging up with my dad I think I hear Jane downstairs home from the set which means I might actually get something to eat before I get on the train I made it onto the actual wait list I call while coming down the stairs To see the famous nutritionist person Yes Also do I have a problem with cigarettes You seem to be doing just fine with them Jane says dumping a large brown bag onto the top of our never used oven with a thud She's wearing a trench coat we found at the Goodwill in Prospect Heights and her signature giant red vintage sunglasses,What is Jane's signature accessorize?,A. Red vintage sunglasses,B. A red trenchcoat,C. Red platform boots,D. A brown belt,A. Red vintage sunglasses,no,11.38875,,,,,0,126,126,126,5006.0320185,,,,,,,,,,,,5008.105891,5008.120380124667,5008.123628166,5019.502390833,5019.5155297500005,5019.526633791,5019.536909500001,5019.536909500001,5031.807159583,she got off the waitlisted and describes what jane is wearing,1,[12.27767920899987],[12.277682208999977],,,,,,,,5006.022904458,5006.0320185,5006.0320185,5006.0320185,5008.10563125,1,[2.0794131250004284],[2.0794158329999846],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_135_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_079_of_116_2.wav,"I can hear the light but quick creaking of someone jogging up the stairs, which tells me it's Jane coming home. Dan coming up the stairs sounds heavy and deliberate. Dan is rarely in a hurry. This is thrilling. Jane can be with me while I read the script for my first ever actual acting job. The fax starts to ring, but I know it will take forever to answer in print, so I whip down the metal circular staircase to tell Jane the news. Jane, I got a job. She turns away from the counter where she's unloading groceries and claps her hands, her face all lit up.",What news does the narrator tell Jane?,A. That she is fired,B. That she has a new boyfriend,C. That she got a job,D. That Dan is coming home,C. That she got a job,no,15.51115625,,,,,0,127,127,127,5031.816526791,,,,,,,,,,,,5032.35717525,5032.388336124333,5032.381982291,5047.885852958,5047.901142833,5047.912168083,5047.923005541,5047.923005541,5064.875737125,she tells jane that she got her first acting job and jane was light with excitement. ,1,[16.959994833000565],[16.959997458000544],,,,,,,,5031.807570625,5031.816526791,5031.816526791,5031.816526791,5032.356928083,1,[0.5460565419998602],[0.5460597089995645],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_123_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_3.wav,I'll admit it's sort of a sick relationship to have with someone who is hardly in your life Lisa doesn't come on until noon and I'm regularly sleeping until then now because there's no reason to get up any earlier Jane is treating it as a big deal as if there's something really wrong with me She calls me from work every day just to make sure I get up I'm worried about you You're depressed I'm fine My roommate Francis Farmer Jane says melodramatically I'm a sensitive creative type I'm going through something,Why does Jane call the narrator character every day?,A. To share gossip,B. To check if the main character is awake,C. To discuss their favorite TV shows,D. To offer emotional support,B. To check if the main character is awake,no,7.54,,,,,0,128,128,128,5064.899335958,,,,,,,,,,,,5067.642899333,5067.657362916667,5067.657586375,5075.1889005,5075.202050666,5075.2131594580005,5075.2236516660005,5075.2236516660005,5091.177032875,jane asks if she's okay and says that she's fine and going through something.,1,[15.960959583999283],[15.960962166999707],,,,,,,,5064.876141416,5064.899335958,5064.899335958,5064.899335958,5067.64265325,1,[2.7645692500000223],[2.764571791999515],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_1_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_0.wav,It was really more of a gargle I tell myself although I don't know which is worse I can just picture the scene post audition That actress we brought her in and she positively belched all over the dialogue Is she any good Well I suppose you could use her if the part calls for lots of gargling Sounds of cruel laughter phones slamming into receivers 8x10 glossies being folded into paper airplanes and aimed into waste paper baskets Career over The end,What was the actress criticized for during her audition?,A. Laughing too loudly,B. Belching during the dialogue,C. Forgetting her lines,D. Wearing the wrong costume,B. Belching during the dialogue,no,14.32,,,,,0,129,129,129,5091.186528833,,,,,,,,,,,,5091.827611583,5091.842059291666,5091.847836541,5106.15918875,5106.173448708,5106.18378475,5106.194053125,5106.194053125,5126.246516291,career over the end because she seems like she would gargle and belch through the script. ,1,[20.059723749999648],[20.05972679199931],,,,,,,,5091.177441625,5091.186528833,5091.186528833,5091.186528833,5091.827351416,1,[0.6466381249992992],[0.646640916999786],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_104_condition.wav,Someday__Someday__Maybe__Unabridged___File_047_of_116_0.wav,Do you feel good about it I'm not sure I think so The audience laughed Lots of people said I did well But I have no idea who any of them were or if they were the ones I needed to impress But the laughing thing was getting such a positive reaction from the audience The writer decided to give me a line Jane's eyes go wide No way I know I got really excited too Which is so dumb when you think about it I've done whole plays in summer stock and all those scenes in class,What positive outcome does the narrator mention regarding her audition?,A. The writer decided to give her a line,B. Jane was impressed with her performance,C. She received a standing ovation,D. She secured a lead role in the play,A. The writer decided to give her a line,no,29.18,,,,,0,130,130,130,5126.255099416,,,,,,,,,,,,5127.829695458,5127.860819458333,5127.863391625,5157.07871575,5157.047025,5157.0682985,5157.07871575,5157.07871575,5185.1326017910005,it seemed like the audience laughed that she got one whole line which seems silly since she has done entire plays. ,1,[28.06146245800028],[28.06146491599975],,,,,,,,5126.246934791,5126.255099416,5126.255099416,5126.255099416,5127.829437208,1,[1.579239291999329],[1.5792418339997312],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_92_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_040_of_116_1.wav,The chair I'm using is a cushiony office chair with wheels and I become aware about halfway through the monologue that I've been sort of sliding back and forth in it the chair with wheels equivalent of pacing I steady my feet on the floor and command myself to stop moving which causes me to forget my next line Shit I've totally lost my place I pause trying to stay in character I look out the window as though I'm she's having an important thought If I relax it will come to me If I panic it will not That's what I've learned in class,Why does the narrator look out the window during the monologue?,A. To take the agent's attention,B. To stay in character and find the next line,C. To see something interesting,D. To distract herself,B. To stay in character and find the next line,no,11.38125,,,,,0,131,131,131,5185.156016166,,,,,,,,,,,,5198.117081708,5198.131454332666,5198.135128916,5209.513279958001,5209.515396791,5209.525776541,5209.5364685,5209.5364685,5224.700848625,she's in a chair that's making her distracted from her lines,1,[15.172228374999577],[15.172230749999471],,,,,,,,5185.13304425,5185.156016166,5185.156016166,5185.156016166,5198.116817041,1,[12.981784249999691],[12.981786792000094],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_86_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_2.wav,We need a better mirror in Brooklyn I realize a proper full length one that doesn't require me to stand on the toilet to see my lower half Maybe this explains why I haven't gotten more jobs I've only seen either my upper or my lower self I haven't seen the whole thing all at once in a long time Maybe my upper lower unity is not what I thought it was Regardless I should have bought a new outfit for this meeting in a store with a full length mirror I need a full length mirror I need new clothes I need a longer skirt I should go back to Brooklyn and change,What realization does the narrator have about her need for a better mirror?,A. She needs a mirror in her bathroom,B. She should buy a full-length mirror,C. She should move to Brooklyn,D. She needs new boots,B. She should buy a full-length mirror,yes,14.58,,,,,0,132,132,132,5224.709775166,,,,,,,,,,,,5226.568699208,5226.599789833333,5226.590504125,5241.165503708,5241.184093375,5241.1942554160005,5241.204917,5241.204917,5258.286837583,she needs a full length mirror because she's only ever seen her upper or lower half. ,1,[17.089513291999538],[17.08951587499996],,,,,,,,5224.701250625,5224.709775166,5224.709775166,5224.709775166,5226.5684405,1,[1.8639227919993573],[1.8639253749997806],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_57_condition.wav,Someday__Someday__Maybe__Unabridged___File_027_of_116_5.wav,I imagine being in the cast of that show and having to listen to people talk about the chandelier as their favorite part I don't know how to respond Then I remember that Everett said she had a meeting the next day I uh just found out tonight actually that I'm going to have some meetings with agents I say trying to bridge the gap Oh meetings she says like some people might say Oh ice cream or oh free diamonds Yep I'm going to have two of them actually,What does the narrator fantasize about while talking to Everett?,A. Being a famous actress,B. Being in the cast of a show,C. Traveling the world,D. Writing a novel,B. Being in the cast of a show,no,28.89996875,,,,,0,133,133,133,5258.296326375,,,,,,,,,,,,5259.503829041,5259.534936041333,5259.53722825,5288.434571625,5288.436586916,5288.458717458,5288.469697458,5288.469697458,5301.1558698750005,talks to everett about how she's going to have two meetings. ,1,[12.69419308400029],[12.694195500000205],,,,,,,,5258.287251208,5258.296326375,5258.296326375,5258.296326375,5259.503584708,1,[1.2130415000001449],[1.2130440840001029],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_90_condition.wav,Someday__Someday__Maybe__Unabridged___File_039_of_116_3.wav,There are so many to choose from I wonder if this is part of the audition and the chairs are a test I wonder if I'm being watched on a hidden camera I wonder if I should be worried about the alarming frequency that the concept of being watched on a hidden camera occurs to me But if I were being watched what chair would the people sitting behind the monitor in the hidden control room consider the right one Does Absolute Artists work only with people who choose to sit at the head of the table Does that say I'm a star Is that the kind of boldness they're looking for,Why does the narrator wonder if the chairs are part of the audition?,A. She thinks the chairs are being watched,B. She believes the chairs are a test,C. She wants to find the right chair to sit in,D. All of the above,D. All of the above,no,29.66003125,,,,,0,134,134,134,5301.179803125,,,,,,,,,,,,5301.706037833,5301.737102291333,5301.739959083,5331.399046875,5331.402312541,5331.413421708,5331.423829916,5331.423829916,5357.691589916,she thinks she's being watched by a hidden camera which makes her think about which chair she should pick in order to seem bold.,1,[26.27507175000028],[26.27507437500026],,,,,,,,5301.156267750001,5301.179803125,5301.179803125,5301.179803125,5301.705791708,1,[0.547527374999845],[0.5475299999998242],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_115_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_051_of_116_2.wav,All those people can't just be walking around starving and happening to look great all the time They must know something that the rest of us don't Or worse maybe there isn't a trick Maybe they are walking around hungry all the time Maybe that's the difference between being successful or unsuccessful Maybe I'm too weak I'm too concerned with feeling good to be willing to feel as bad as I should to be successful Why would feeling good be bad People spend their lives trying to feel good You're not supposed to walk around miserable all the time,What is the narrator's concern about the successful people she sees?,A. They are always happy,B. They are always starving themselves,C. They know a secret for good acting,D. They are too weak to succeed,B. They are always starving themselves,no,12.92375,,,,,0,135,135,135,5357.701271125,,,,,,,,,,,,5358.8096536250005,5358.824015332667,5358.828873083,5371.7509631660005,5371.755490416,5371.766260208,5371.777187708,5371.777187708,5397.561056708,she's wondering if she should not feel good and be hungry and miserable so she can be successful.,1,[25.791816500000095],[25.791818832999525],,,,,,,,5357.692006708,5357.701271125,5357.701271125,5357.701271125,5358.809385625,1,[1.1140264579998984],[1.1140289160002794],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_72_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_034_of_116_0.wav,Okay Yeah thanks I Say the exact same lines over and over again until they lose all meaning Someone with a stopwatch times me and for about four hours I'm either speeding up or slowing down by increments of one second to at most Takes that are 28 seconds strangely feel longer than the ones that are 26 Smile more smile less tilt my head talk to the camera like it's my best friend raise inflection on the name of the product But don't sell it not too much not too little have fun with it,What does the narrator do repeatedly?,A. Speak the same lines,B. Adjust the camera,C. Change outfits,D. Time herself with a stopwatch,A. Speak the same lines,no,9.084375,,,,,0,136,136,136,5397.570504041,,,,,,,,,,,,5398.128481583,5398.142868291667,5398.145446458,5407.226363541,5407.230907916,5407.241294125,5407.25156025,5407.25156025,5423.679192083,she's thinking about how much she should talk. ,1,[16.434928417000265],[16.434931374999906],,,,,,,,5397.561464625001,5397.570504041,5397.570504041,5397.570504041,5398.128224875,1,[0.5634619170004953],[0.5634645420004745],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
