index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,textbox.stopped,summary_done.stopped,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_60_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_029_of_116_0.wav,Yes I guess you did some kind of television commercial and he saw you in something on Theatre Row I think it was just after he moved in Is that off Broadway or sorry is that Broadway You played two parts a psychiatrist and something else a French housekeeper A cockney maid It was just a two night thing not really even off Broadway very off Broadway I guess Yes that's it,What two parts did the narrator play in a theater production?,A. A psychiatrist and a French housekeeper,B. A lawyer and a judge,C. A doctor and a nurse,D. A singer and a dancer,A. A psychiatrist and a French housekeeper,yes,10.83375,,,,,,,,,,,,,0,88,88,88,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_60_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_029_of_116_0.wav,Yes I guess you did some kind of television commercial and he saw you in something on Theatre Row I think it was just after he moved in Is that off Broadway or sorry is that Broadway You played two parts a psychiatrist and something else a French housekeeper A cockney maid It was just a two night thing not really even off Broadway very off Broadway I guess Yes that's it,What two parts did the narrator play in a theater production?,A. A psychiatrist and a French housekeeper,B. A lawyer and a judge,C. A doctor and a nurse,D. A singer and a dancer,A. A psychiatrist and a French housekeeper,yes,10.83375,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974.6995662500000,3981.20968575,1,6.501078166999830,6.501080666999770,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_8_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_1.wav,And one accomplishment a year wasn't exactly what I had in mind Still wedged halfway beneath the bed it takes all my strength to push a barely used roller blade out of the way At this point I'm just sweeping my arm back and forth making the same movement under my bed as I would if making a snow angel only the accumulated junk is a lot harder to move I give up for a moment resting my cheek against the cool wooden floor with a sigh Do you have any idea how few actors make it people always say,What does the narrator push out of the way?,A. Roller blades,B. Snow angel drawings,C. Junk that's hard to move,D. Cool wooden floor,A. Roller blades,no,14.59,,,,,,,,,,,,,0,89,89,89,,,,,,,,,3981.217144208,,,,,,,,,,,,,,,3982.7169651250000,3982.7321452086700,3982.7371691670000,3997.3334332920000,3997.336151542,3997.3466278330000,3997.6122592500000,3997.6122592500000,4000.955361042,4001.551972208,8.35,3.5844757919994700,1,[0.6058235410000634],[0.6058259580004233],,,,,,,,,,,,,,,4001.5523811250000,4003.3776093750000,1,1.8167272079999700,1.8167299160004400,0,,,0,,,0,,,,,,,,,,,,3981.210215667,3981.217144208,3981.217144208,3981.217144208,3982.716715042,1,[1.5046285830003399],[1.5046311659998537],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_96_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_042_of_116_0.wav,My point is about the competitive thing I've always naturally made everything a competition in a way so I already know I'm tough and it actually comes sort of easily to me And I'm not afraid to be hurt or rejected because I have naturally low self esteem anyway So I always expect the worst which is weird because I also have a vision for myself where I can totally picture succeeding well almost totally on a good day And I'm quick and I'm sure that whatever I don't know yet I can learn quickly because I'm quick which I know I just said because I'm quick Ha ha get it,How does the narrator feel about competition and their ability to succeed?,A. She is afraid of competition,B. She is quick to learn and not afraid of failure,C. She has low self-esteem and avoids competition,D. She believes in the concept of competition,B. She is quick to learn and not afraid of failure,yes,10.68,,,,,,,,,,,,,0,90,90,90,0,0,0,0,0,0,0,0,4069.7679406670000,,,,,,,,,,,,,,,4055.6880543750000,4055.703045833670,4055.704955417,4066.3875995420000,4066.392307833,4066.4029978750000,4066.605709167,4066.605709167,4068.505197292,4069.255653958,5.475,2.076798374999270,1,[0.7598410000000513],[0.7598435420004535],,,,,,,4069.7560205830000,4069.7679406670000,4069.7679406670000,4099.756570917,she's quick. she has naturally low-self esteem so it doesn't hurt when she's rejected. she's laughing,0,,,,,,,,,,,,,,,,,4099.776195875000,4099.776195875000,,,,,,,,4003.3781471250000,4003.3853880000000,4003.3853880000000,4003.3853880000000,4055.6877902080000,1,[52.30751345800036],[52.30751612499989],4069.256156833,4069.269850875,4069.755222875,1,[0.49820974999965983],[0.49821266699927946],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_96_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_042_of_116_0.wav,My point is about the competitive thing I've always naturally made everything a competition in a way so I already know I'm tough and it actually comes sort of easily to me And I'm not afraid to be hurt or rejected because I have naturally low self esteem anyway So I always expect the worst which is weird because I also have a vision for myself where I can totally picture succeeding well almost totally on a good day And I'm quick and I'm sure that whatever I don't know yet I can learn quickly because I'm quick which I know I just said because I'm quick Ha ha get it,How does the narrator feel about competition and their ability to succeed?,A. She is afraid of competition,B. She is quick to learn and not afraid of failure,C. She has low self-esteem and avoids competition,D. She believes in the concept of competition,B. She is quick to learn and not afraid of failure,yes,10.68,,,,,,,,,,,,,0,90,90,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_96_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_042_of_116_0.wav,My point is about the competitive thing I've always naturally made everything a competition in a way so I already know I'm tough and it actually comes sort of easily to me And I'm not afraid to be hurt or rejected because I have naturally low self esteem anyway So I always expect the worst which is weird because I also have a vision for myself where I can totally picture succeeding well almost totally on a good day And I'm quick and I'm sure that whatever I don't know yet I can learn quickly because I'm quick which I know I just said because I'm quick Ha ha get it,How does the narrator feel about competition and their ability to succeed?,A. She is afraid of competition,B. She is quick to learn and not afraid of failure,C. She has low self-esteem and avoids competition,D. She believes in the concept of competition,B. She is quick to learn and not afraid of failure,yes,10.68,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099.756920875,4107.55773175,0,,,1,7.789782333999940,7.789785375000070,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_24_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_0.wav,Thanks I say and then for no reason Any adjustments Stupid stupid Don't ask to do it again when you don't know what you did in the first place They both cock their heads at the same angle like two puppies in a pet store window Then they nod to each other again Sure yeah let's do one more just for kicks Yeah I mean that was great but let's in this one really have fun with it but also take it seriously like you did Yeah serious but fun like you're talking to your best friend Yeah like you're sharing a secret with your best friend,What do the casting directors suggest after the narrator's audition?,A. They compliment her performance,B. They ask her to do it in a more fun but serious way,C. They reject her immediately,D. They offer her the role,B. They ask her to do it in a more fun but serious way,no,5.98,,,,,,,,,,,,,0,91,91,91,,,,,,,,,4107.566197458000,,,,,,,,,,,,,,,4108.580980583,4108.595969041670,4108.593674208,4114.573629500000,4114.580366917,4114.590541792,4114.853258875,4114.853258875,4116.562228583,4117.115287917,1.55,1.9472193749998000,1,[0.562259708000056],[0.5622620419999294],,,,,,,,,,,,,,,4117.115718125,4118.124563958,0,,,0,,,1,0.9994230420006720,0.9994258340002490,0,,,,,,,,,,,,4107.558239958,4107.566197458000,4107.566197458000,4107.566197458000,4108.580743292,1,[1.020462624999709],[1.020465208999667],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_103_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_045_of_116_1.wav,So I let it soften back down to the small giggle and finally exhausted but happy I let out a little sigh that's interrupted by an almost involuntary hiccup like I gulp down too much champagne all at once It's a blur from that point on a series of snapshots that flashed before me The woman in the back mouthing see to the disgruntled man who nods and shrugs at her in a way That says who knew and the man in glasses asking me to wait in the waiting room,What happens after the narrator finishes their audition?,A. She is congratulated by the casting director,B. She is asked to perform the laugh again,C. She is asked to wait in the waiting room,D. She is immediately given the role,C. She is asked to wait in the waiting room,yes,5.738,,,,,,,,,,,,,0,92,92,92,0,0,0,0,0,0,0,0,4134.694491417,,,,,,,,,,,,,,,4125.875358083,4125.890492374670,4125.888165750000,4131.6411975,4131.644696792,4131.655249417,4131.85929175,4131.85929175,4132.8683040000000,4134.058958833,1.425,1.185472457999820,1,[1.1997126670003126],[1.1997151670002495],,,,,,,4134.6825341250000,4134.694491417,4134.694491417,4140.350056208,20,1,[5.663810041000033],[5.663813082999695],,,,,,,,,,,,,,,,,,,,,,,,4118.125023833,4118.131939875,4118.131939875,4118.131939875,4125.875082792,1,[7.7482656669999415],[7.748268416999963],4134.059641875,4134.064816375,4134.681777042,1,[0.6212371669998902],[0.6212399169999117],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_103_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_045_of_116_1.wav,So I let it soften back down to the small giggle and finally exhausted but happy I let out a little sigh that's interrupted by an almost involuntary hiccup like I gulp down too much champagne all at once It's a blur from that point on a series of snapshots that flashed before me The woman in the back mouthing see to the disgruntled man who nods and shrugs at her in a way That says who knew and the man in glasses asking me to wait in the waiting room,What happens after the narrator finishes their audition?,A. She is congratulated by the casting director,B. She is asked to perform the laugh again,C. She is asked to wait in the waiting room,D. She is immediately given the role,C. She is asked to wait in the waiting room,yes,5.738,,,,,,,,,,,,,0,92,92,92,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_103_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_045_of_116_1.wav,So I let it soften back down to the small giggle and finally exhausted but happy I let out a little sigh that's interrupted by an almost involuntary hiccup like I gulp down too much champagne all at once It's a blur from that point on a series of snapshots that flashed before me The woman in the back mouthing see to the disgruntled man who nods and shrugs at her in a way That says who knew and the man in glasses asking me to wait in the waiting room,What happens after the narrator finishes their audition?,A. She is congratulated by the casting director,B. She is asked to perform the laugh again,C. She is asked to wait in the waiting room,D. She is immediately given the role,C. She is asked to wait in the waiting room,yes,5.738,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140.350505917,4142.243227625,0,,,0,,,1,1.8819868330001600,1.881989875000730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_108_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_1.wav,Clothes that have to be dry cleaned are already the most expensive clothes Then it's like they're charging you another 3 every time you wear them Regular clothes charge money to clean them if we're looking at it that way Regular laundry costs money too but not as much And you can do regular laundry yourself Dry cleaning is like the secret society you're not allowed into No matter what you're at their mercy You can have a PhD in anything but you still can't dry clean your own clothes They'll never tell you how No one's ever even seen what the machine looks like,What is the narrator's opinion about dry cleaning?,A. It's less expensive than regular laundry,B. It's a secret society with hidden machines,C. It's environmentally friendly,D. It's a simple and accessible process,B. It's a secret society with hidden machines,no,5.734,,,,,,,,,,,,,0,93,93,93,,,,,,,,,4142.2504675830000,,,,,,,,,,,,,,,4144.199138458000,4144.214737624670,4144.210673833,4149.952961792000,4149.955124208000,4149.96528125,4150.178443375,4150.178443375,4152.831645542,4153.578131542,1.5583333333333300,2.841511042000090,1,[0.7554731250002078],[0.7554753340000389],,,,,,,,,,,,,,,4153.578554542,4154.326818667,0,,,0,,,1,0.738878707999902,0.7388817499995640,0,,,,,,,,,,,,4142.24379475,4142.2504675830000,4142.2504675830000,4142.2504675830000,4144.198953083000,1,[1.9543314169995938],[1.9543340000000171],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_36_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_1.wav,Everyone already knows everyone knows I fell they saw everything I'm humiliated What's that I say trying to buy myself some time to figure out how to respond with dignity nice class I said huh Right Everyone seems to be doing well tonight Oh Right Yes they do Did you by any chance see my monologue No sorry but I heard part of it on the monitor sound like you really went for it Oh Thanks Yes I do think I went for it,How does the narrator feel after the monologue?,A. She is humiliated,B. She is satisfied,C. She is happy,D. She is moved by it,A. She is humiliated,no,7.4575,,,,,,,,,,,,,0,94,94,94,,,,,,,,,4154.334586917000,,,,,,,,,,,,,,,4157.133645917000,4157.148249208670,4157.14798725,4164.596230292000,4164.613701167,4164.624050333,4164.825061792,4164.825061792,4166.603859375,4167.177588458,1.4916666666666700,1.9516242919999100,1,[0.583181500000137],[0.583184041000095],,,,,,,,,,,,,,,4167.178064667,4168.0451610420000,0,,,0,,,1,0.8587771249995060,0.8587799580000140,0,,,,,,,,,,,,4154.327330833,4154.334586917000,4154.334586917000,4154.334586917000,4157.132976833000,1,[2.8037603329994454],[2.8037629579994245],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_48_condition.wav,Someday__Someday__Maybe__Unabridged___File_025_of_116_1.wav,But why not It's every actor's dream to perform on Broadway I protest and she gives me an indulgent smile I don't mean to shit on your dreams sweetie but I'm mainly out of show business these days This is as close as I want to be to that life she says putting her arm around Leighton's waist I just lost what the point of it all was,What is every actor's dream according to the narrator?,A. Performing in front of 1000 people,B. Performing in a Hollywood movie,C. Performing in an independent movie,D. Performing in a Broadway play,D. Performing in a Broadway play,yes,20.67003125,,,,,,,,,,,,,0,95,95,95,0,0,0,0,0,0,0,0,4197.863565917,,,,,,,,,,,,,,,4172.867410375,4172.899235583330,4172.894072833,4193.577397917,4193.582562167,4193.593783583,4193.795292583,4193.795292583,4196.3219983750000,4196.985832917,9.825000000000000,2.701173583000130,1,[0.6728912079997826],[0.6728934579996348],,,,,,,4197.852759833,4197.863565917,4197.863565917,4225.1716144580000,she lost what the point of broadway was. she talks about her whole life she wanted to be on broadway,1,[27.315428165999947],[27.315431790999355],,,,,,,,,,,,,,,,,,,,,,,,4168.0456473330000,4168.058958667,4168.058958667,4168.058958667,4172.867192417,1,[4.819784833000085],[4.819787375000487],4196.986329375,4196.993911625000,4197.85195425,1,[0.8647948749994612],[0.8647974579998845],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_48_condition.wav,Someday__Someday__Maybe__Unabridged___File_025_of_116_1.wav,But why not It's every actor's dream to perform on Broadway I protest and she gives me an indulgent smile I don't mean to shit on your dreams sweetie but I'm mainly out of show business these days This is as close as I want to be to that life she says putting her arm around Leighton's waist I just lost what the point of it all was,What is every actor's dream according to the narrator?,A. Performing in front of 1000 people,B. Performing in a Hollywood movie,C. Performing in an independent movie,D. Performing in a Broadway play,D. Performing in a Broadway play,yes,20.67003125,,,,,,,,,,,,,0,95,95,95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_48_condition.wav,Someday__Someday__Maybe__Unabridged___File_025_of_116_1.wav,But why not It's every actor's dream to perform on Broadway I protest and she gives me an indulgent smile I don't mean to shit on your dreams sweetie but I'm mainly out of show business these days This is as close as I want to be to that life she says putting her arm around Leighton's waist I just lost what the point of it all was,What is every actor's dream according to the narrator?,A. Performing in front of 1000 people,B. Performing in a Hollywood movie,C. Performing in an independent movie,D. Performing in a Broadway play,D. Performing in a Broadway play,yes,20.67003125,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225.172069417,4228.530738042,0,,,0,,,0,,,1,3.3475212909997900,3.3475241659998600,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_116_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_0.wav,Yes I noticed that this may come as a shock to you But many studies have shown there's at least a slight nutritional difference between spinach that's rotting in the crisper drawer and spinach That's ingested into the body Details I scoff I give up she says heading for the kitchen more coffee I Stare down at my bagel which seems to I me warily back Maybe Jane's right Maybe I need more education I wonder what Penelope schlotzky eats on Sunday Probably not bagels,What does the narrator stare down at?,A. A bagel,B. Some spinach,C. A cup of coffee,D. A cup of tea,A. A bagel,yes,7.1575,,,,,,,,,,,,,0,96,96,96,0,0,0,0,0,0,0,0,4250.944925167,,,,,,,,,,,,,,,4239.715338,4239.730401208670,4239.7294332500000,4246.897912708,4246.902786458,4246.913993542,4247.172868292,4247.172868292,4249.620434208,4250.094809417,1.4000000000000000,2.680415916000130,1,[0.4838372909998725],[0.48383983299936517],,,,,,,4250.933231,4250.944925167,4250.944925167,4276.650850708000,talking aout giving up. more coffee. bagels. staring down her mug,1,[25.71409579200008],[25.714098499999636],,,,,,,,,,,,,,,,,,,,,,,,4228.531242625,4228.538427625000,4228.538427625000,4228.538427625000,4239.7150656250000,1,[11.181877666000219],[11.181880333000663],4250.095324917000,4250.100200333,4250.9323904170000,1,[0.8361649590005982],[0.8361677090006197],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_116_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_0.wav,Yes I noticed that this may come as a shock to you But many studies have shown there's at least a slight nutritional difference between spinach that's rotting in the crisper drawer and spinach That's ingested into the body Details I scoff I give up she says heading for the kitchen more coffee I Stare down at my bagel which seems to I me warily back Maybe Jane's right Maybe I need more education I wonder what Penelope schlotzky eats on Sunday Probably not bagels,What does the narrator stare down at?,A. A bagel,B. Some spinach,C. A cup of coffee,D. A cup of tea,A. A bagel,yes,7.1575,,,,,,,,,,,,,0,96,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_116_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_0.wav,Yes I noticed that this may come as a shock to you But many studies have shown there's at least a slight nutritional difference between spinach that's rotting in the crisper drawer and spinach That's ingested into the body Details I scoff I give up she says heading for the kitchen more coffee I Stare down at my bagel which seems to I me warily back Maybe Jane's right Maybe I need more education I wonder what Penelope schlotzky eats on Sunday Probably not bagels,What does the narrator stare down at?,A. A bagel,B. Some spinach,C. A cup of coffee,D. A cup of tea,A. A bagel,yes,7.1575,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276.651253458000,4280.850762292000,1,4.191162000000080,4.191164832999680,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_42_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_023_of_116_0.wav,There will be another showcase next year but my deadline expires way before then and I refuse to break it I refuse to become one of those people who can't accept the truth that it just isn't going to happen for them Something cold grabs my heart and my mouth falls open Maybe I've already become one of them while I wasn't looking Maybe I can't accept the truth that it just isn't going to happen for me Maybe I already know but I can't admit it How many more days of waiting do I really need before I have to face facts,When will be the next showcase?,A. Next year,B. Next month,C. Next week,D. Next fall,A. Next year,no,5.896,,,,,,,,,,,,,0,97,97,97,,,,,,,,,4280.8586471670000,,,,,,,,,,,,,,,4282.283865833,4282.299073708670,4282.295823958,4288.200013042,4288.203951167,4288.215117208,4288.471386833,4288.471386833,4289.951269125,4290.521436542000,1,1.7091561249999400,1,[0.5789658749999944],[0.5789682920003543],,,,,,,,,,,,,,,4290.521877292000,4292.127822750000,0,,,0,,,0,,,1,1.5981328749994600,1.5981357079999700,,,,,,,,,,4280.851275792000,4280.8586471670000,4280.8586471670000,4280.8586471670000,4282.283661833,1,[1.4304573749996052],[1.4304600839996056],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_85_condition.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_1.wav,He hands me a paper badge with my name printed on it and says Yes it's okay for me to go up The elevator empties out around the 20th floor so I quickly try to use the smoked mirror walls to check my face and hair and outfit I'm wearing my black stretchy turtleneck with my black wool mini skirt black tights and Doc Martens lace up boots And now I can see in the reflection in the elevator mirror that the skirt is too short I try to pull it down but then my sweater isn't long enough and if I pull the skirt down to where it looks better an inch of my stomach shows,What does the narrator realize about her outfit when she checks her reflection?,A. Her turtleneck is too tight,B. Her boots don't match,C. Her skirt is too short,D. Her hair is a mess,C. Her skirt is too short,yes,30.01,,,,,,,,,,,,,0,98,98,98,0,0,0,0,0,0,0,0,4326.5830360420000,,,,,,,,,,,,,,,4293.4513185000000,4293.483576625330,4293.484511542,4323.502259292,4323.506367417000,4323.528023333,4323.7377480000000,4323.7377480000000,4325.434666333000,4326.0536345830000,8.591666666666670,1.8788400840003300,1,[0.6314825419995032],[0.6314852499999688],,,,,,,4326.5709950830000,4326.5830360420000,4326.5830360420000,4356.570422625,she's struggling with how to wear her clothes. she wants to pull down her skirt but then her stomach will s,0,,,,,,,,,,,,,,,,,4356.5898680420000,4356.5898680420000,,,,,,,,4292.1283825,4292.134756458,4292.134756458,4292.134756458,4293.4510860420000,1,[1.3218971670003157],[1.3218997080002737],4326.0541585,4326.067791333,4326.57019,1,[0.5151045409993458],[0.5151072499993461],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_85_condition.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_1.wav,He hands me a paper badge with my name printed on it and says Yes it's okay for me to go up The elevator empties out around the 20th floor so I quickly try to use the smoked mirror walls to check my face and hair and outfit I'm wearing my black stretchy turtleneck with my black wool mini skirt black tights and Doc Martens lace up boots And now I can see in the reflection in the elevator mirror that the skirt is too short I try to pull it down but then my sweater isn't long enough and if I pull the skirt down to where it looks better an inch of my stomach shows,What does the narrator realize about her outfit when she checks her reflection?,A. Her turtleneck is too tight,B. Her boots don't match,C. Her skirt is too short,D. Her hair is a mess,C. Her skirt is too short,yes,30.01,,,,,,,,,,,,,0,98,98,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_85_condition.wav,Someday__Someday__Maybe__Unabridged___File_038_of_116_1.wav,He hands me a paper badge with my name printed on it and says Yes it's okay for me to go up The elevator empties out around the 20th floor so I quickly try to use the smoked mirror walls to check my face and hair and outfit I'm wearing my black stretchy turtleneck with my black wool mini skirt black tights and Doc Martens lace up boots And now I can see in the reflection in the elevator mirror that the skirt is too short I try to pull it down but then my sweater isn't long enough and if I pull the skirt down to where it looks better an inch of my stomach shows,What does the narrator realize about her outfit when she checks her reflection?,A. Her turtleneck is too tight,B. Her boots don't match,C. Her skirt is too short,D. Her hair is a mess,C. Her skirt is too short,yes,30.01,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356.570884583,4363.372633375,0,,,0,,,1,6.791908582999900,6.791911375000380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
