index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_93_condition.wav,Someday__Someday__Maybe__Unabridged___File_041_of_116_0.wav,It doesn't even matter whether it's a real person or an actor playing a character and if the person or character is interesting in some way I put myself in his or her shoes imagining what it would feel like what I would say or do if I were that person I don't remember deciding to do this as a career I want to tell him There wasn't any one day where it came to me My mother died and I started pretending it didn't happen to me started imagining what it would be like to have someone else's life story and pretending became a relief,What coping mechanism did the narrator develop after their mother's death?,A. The narrator chose to openly discuss her career decisions,B. The narrator decided to become an actor one specific day,C. The narrator began to use imagination and pretending as a form of escape,D. The narrator focused on the realism of the characters portrayed by actors,C. The narrator began to use imagination and pretending as a form of escape,yes,28.64,,,,,,,,,,,,,0,93,93,93,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_93_condition.wav,Someday__Someday__Maybe__Unabridged___File_041_of_116_0.wav,It doesn't even matter whether it's a real person or an actor playing a character and if the person or character is interesting in some way I put myself in his or her shoes imagining what it would feel like what I would say or do if I were that person I don't remember deciding to do this as a career I want to tell him There wasn't any one day where it came to me My mother died and I started pretending it didn't happen to me started imagining what it would be like to have someone else's life story and pretending became a relief,What coping mechanism did the narrator develop after their mother's death?,A. The narrator chose to openly discuss her career decisions,B. The narrator decided to become an actor one specific day,C. The narrator began to use imagination and pretending as a form of escape,D. The narrator focused on the realism of the characters portrayed by actors,C. The narrator began to use imagination and pretending as a form of escape,yes,28.64,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110.0051400410002,3116.164319083,0,,,0,,,1,6.146673583000393,6.146676542000023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_52_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_026_of_116_0.wav,She takes a deep breath and narrows her eyes and says slowly and deliberately I won't until I get something on my favorite show Law and Order You've never been on Law and Order I say surprised but you're perfect for it I know I'm even Irish and Italian Who knows cops and criminals better So why You haven't auditioned for them or People known for being on the most ridiculed talking animals show of the last decade sometimes have a hard time being taken seriously,What show does Dina want to get a role in?,A. "Law and Order",B. "There's Pierre",C. The talking animals show,D. A show about Irish and Italian people,A. "Law and Order",no,7.215,,,,,,,,,,,,,0,94,94,94,,,,,,,,,3116.172688875,,,,,,,,,,,,,,,3116.5874825829997,3116.603210124667,3116.6007320830004,3123.8140350000003,3123.8346934580004,3123.8459222909996,3124.1057379579997,3124.1057379579997,3126.3576805410003,3126.8316640410003,1.2333333333333332,2.486098542000036,1,[0.48340833299971564],[0.48341054200000144],,,,,,,,,,,,,,,3126.832103625,3128.3997435,1,1.559058708000066,1.5590620000002673,0,,,0,,,0,,,,,,,,,,3116.164893958,3116.172688875,3116.172688875,3116.172688875,3116.587305541,1,[0.420485374999771],[0.4204879579997396],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_120_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_2.wav,Everything you need is in each packet so it takes the guesswork out of dieting You sound like you've joined a cult What happens when you have to go back to the real world the world where you have to think for yourself Hopefully I'll be so weak and frail that food will have lost its appeal entirely Great plan And who's on Lisa today I'm pretty sure today's show is Women Who Wish Their Best Friends Would Stop Judging Them Har har I'm going to work now Do you want me to take the TV cord with me,"What topic is discussed on Lisa's show, in the narrator's joke?",A. Weight loss programs,B. The challenges of dieting,C. Women's relationships with their best friends,D. The appeal of joining a cult,C. Women's relationships with their best friends,yes,5.554,,,,,,,,,,,,,0,95,95,95,0,0,0,0,0,0,0,0,3139.5779885,,,,,,,,,,,,,,,3128.881832541,3128.8970869576665,3128.8932102910003,3134.4479332500005,3134.455498333,3134.4667224160003,3134.682645875,3134.682645875,3137.0299544580002,3138.871633416,1.4333333333333336,3.8952987500001655,1,[1.8671512500000063],[1.8671544999997423],,,,,,,3139.5664998330003,3139.5779885,3139.5779885,3139.999591791,,1,[0.4297301250003329],[0.4297331249999843],,,,,,,,,,,,,,,,,,,,,,3128.400246166,3128.4130552079996,3128.4130552079996,3128.4130552079996,3128.8815647499996,1,[0.479610583000067],[0.4796131250000144],3138.872125125,3138.880056166,3139.565642208,1,[0.6927764580000257],[0.6927791660000366],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_120_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_2.wav,Everything you need is in each packet so it takes the guesswork out of dieting You sound like you've joined a cult What happens when you have to go back to the real world the world where you have to think for yourself Hopefully I'll be so weak and frail that food will have lost its appeal entirely Great plan And who's on Lisa today I'm pretty sure today's show is Women Who Wish Their Best Friends Would Stop Judging Them Har har I'm going to work now Do you want me to take the TV cord with me,"What topic is discussed on Lisa's show, in the narrator's joke?",A. Weight loss programs,B. The challenges of dieting,C. Women's relationships with their best friends,D. The appeal of joining a cult,C. Women's relationships with their best friends,yes,5.554,,,,,,,,,,,,,0,95,95,95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_120_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_053_of_116_2.wav,Everything you need is in each packet so it takes the guesswork out of dieting You sound like you've joined a cult What happens when you have to go back to the real world the world where you have to think for yourself Hopefully I'll be so weak and frail that food will have lost its appeal entirely Great plan And who's on Lisa today I'm pretty sure today's show is Women Who Wish Their Best Friends Would Stop Judging Them Har har I'm going to work now Do you want me to take the TV cord with me,"What topic is discussed on Lisa's show, in the narrator's joke?",A. Weight loss programs,B. The challenges of dieting,C. Women's relationships with their best friends,D. The appeal of joining a cult,C. Women's relationships with their best friends,yes,5.554,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140.0000587080003,3147.5833332499997,1,7.5726402499999494,7.57264295799996,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_35_condition.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_0.wav,Who put that there Oh No is that what I said Yes that was it I have no idea why it doesn't even make sense Who put that there How stupid I just couldn't think of anything else They laughed though I think they laughed Maybe they gasped in horror No they definitely laughed when I said that They gasped when I fell that's what it was Was it a gasp of disgust were they merely expressing concern for my safety I can't remember,What does the narrator wonder about the audience's reaction?,A. Whether they laughed or gasped,B. Whether they cried or screamed,C. Whether they left the play,D. Whether they were distracted,A. Whether they laughed or gasped,yes,29.39996875,,,,,,,,,,,,,0,96,96,96,0,0,0,0,0,0,0,0,3181.4698965830003,,,,,,,,,,,,,,,3148.072975583,3148.104779541334,3148.10536925,3177.5000873750005,3177.5118617910002,3177.5340080409997,3177.735041791,3177.735041791,3180.32718675,3180.8798629579996,8.166666666666666,2.7659799579996616,1,[0.5616757910001979],[0.5616782500001136],,,,,,,3181.458453583,3181.4698965830003,3181.4698965830003,3198.6431430000002,person said who put that there which was a dumb line but the audience liked it,1,[17.180931792000138],[17.180941625000287],,,,,,,,,,,,,,,,,,,,,,3147.583908458,3147.5917718749997,3147.5917718749997,3147.5917718749997,3148.0727120829997,1,[0.48662049999984447],[0.4866232909998871],3180.88043725,3180.88552325,3181.457632416,1,[0.5764051249998374],[0.5764077909998377],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_35_condition.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_0.wav,Who put that there Oh No is that what I said Yes that was it I have no idea why it doesn't even make sense Who put that there How stupid I just couldn't think of anything else They laughed though I think they laughed Maybe they gasped in horror No they definitely laughed when I said that They gasped when I fell that's what it was Was it a gasp of disgust were they merely expressing concern for my safety I can't remember,What does the narrator wonder about the audience's reaction?,A. Whether they laughed or gasped,B. Whether they cried or screamed,C. Whether they left the play,D. Whether they were distracted,A. Whether they laughed or gasped,yes,29.39996875,,,,,,,,,,,,,0,96,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_35_condition.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_0.wav,Who put that there Oh No is that what I said Yes that was it I have no idea why it doesn't even make sense Who put that there How stupid I just couldn't think of anything else They laughed though I think they laughed Maybe they gasped in horror No they definitely laughed when I said that They gasped when I fell that's what it was Was it a gasp of disgust were they merely expressing concern for my safety I can't remember,What does the narrator wonder about the audience's reaction?,A. Whether they laughed or gasped,B. Whether they cried or screamed,C. Whether they left the play,D. Whether they were distracted,A. Whether they laughed or gasped,yes,29.39996875,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198.6436212500003,3203.0356934580004,1,4.381806500000039,4.381809083000007,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_12_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,no,14.86,,,,,,,,,,,,,0,97,97,97,,,,,,,,,3203.043657041,,,,,,,,,,,,,,,3203.93620825,3203.9515055416673,3203.9566400410004,3218.819585208,3218.8232041250003,3218.8337615,3219.0720876249998,3219.0720876249998,3222.1848569579997,3223.7159098330003,7.666666666666666,4.193060541999785,1,[1.543432208000013],[1.543434542000341],,,,,,,,,,,,,,,3223.716386,3227.4378840830004,0,,,0,,,1,3.7118507499999396,3.711854332999792,0,,,,,,,,,,3203.0362506660003,3203.043657041,3203.043657041,3203.043657041,3203.935963416,1,[0.8977891670001554],[0.8977917920001346],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_122_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_2.wav,When I first started watching it was just for a few minutes right after Lisa and before the first commercial break I was more fascinated than interested I would use the show as a kind of acting exercise challenging myself with the hokey dialogue saying the lines out loud to myself just to see if I could make the scenes feel more real than the actors on the show did I wondered if it was the actor's fault that the whole thing seemed so ridiculous or if there's truly nothing you can do to make it less phony given how phony it looks,How does the narrator approach the show?,A. As a truly fascinating show,B. As an acting practice,C. She never watches it,D. As a way to pass some quality time,B. As an acting practice,yes,7.3875,,,,,,,,,,,,,0,98,98,98,0,0,0,0,0,0,0,0,3238.4839012499997,,,,,,,,,,,,,,,3227.8375002909997,3227.8528067916673,3227.8515962499996,3235.264398833,3235.245096333,3235.2556205829997,3235.472377833,3235.472377833,3237.1599268749997,3237.6377255830002,1.8916666666666668,1.8791209589999198,1,[0.4869947500001217],[0.4869970409999951],,,,,,,3238.472334,3238.4839012499997,3238.4839012499997,3238.955308541,,1,[0.479480040999988],[0.47948295800006235],,,,,,,,,,,,,,,,,,,,,,3227.438426541,3227.444442541,3227.444442541,3227.444442541,3227.837246583,1,[0.3980914170001597],[0.39809408400014945],3237.638196291,3237.643390125,3238.471511291,1,[0.8324094159997912],[0.8324127910000243],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_122_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_2.wav,When I first started watching it was just for a few minutes right after Lisa and before the first commercial break I was more fascinated than interested I would use the show as a kind of acting exercise challenging myself with the hokey dialogue saying the lines out loud to myself just to see if I could make the scenes feel more real than the actors on the show did I wondered if it was the actor's fault that the whole thing seemed so ridiculous or if there's truly nothing you can do to make it less phony given how phony it looks,How does the narrator approach the show?,A. As a truly fascinating show,B. As an acting practice,C. She never watches it,D. As a way to pass some quality time,B. As an acting practice,yes,7.3875,,,,,,,,,,,,,0,98,98,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_122_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_2.wav,When I first started watching it was just for a few minutes right after Lisa and before the first commercial break I was more fascinated than interested I would use the show as a kind of acting exercise challenging myself with the hokey dialogue saying the lines out loud to myself just to see if I could make the scenes feel more real than the actors on the show did I wondered if it was the actor's fault that the whole thing seemed so ridiculous or if there's truly nothing you can do to make it less phony given how phony it looks,How does the narrator approach the show?,A. As a truly fascinating show,B. As an acting practice,C. She never watches it,D. As a way to pass some quality time,B. As an acting practice,yes,7.3875,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3238.955765875,3240.8972758749997,0,,,0,,,1,1.9316634169999816,1.9316719999997076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_73_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_1.wav,It's four flights up to Barney's office I'm puffing by the time I make it to the top There's no secretary sitting at the desk in the little front room Hello I say to the emptiness Back here dear comes a loud and raspy voice There's a desk with a window behind it and bookshelves on either side which are stacked to the ceiling with scripts and old playbills The titles are written in Sharpie on the edge of the pages so they can be read when stacked face to face and the block print is bold but shaky,What are the stacked objects at Barney Sparks' office?,A. Scripts,B. Paychecks,C. Menus,D. Photos,A. Scripts,yes,11.0025,,,,,,,,,,,,,0,99,99,99,0,0,0,0,0,0,0,0,3256.0015519159997,,,,,,,,,,,,,,,3241.32151575,3241.337060707667,3241.3389753330002,3252.3642865,3252.3442870830004,3252.3555189999997,3252.5558467910005,3252.5558467910005,3254.881706958,3255.4397942080004,7.266666666666667,2.4987934159998986,1,[0.5674414169998272],[0.5674441249998381],,,,,,,3255.9897687499997,3256.0015519159997,3256.0015519159997,3266.2905510829996,she is going to see someone and the secretary is not there,1,[10.297104499999932],[10.297107542000049],,,,,,,,,,,,,,,,,,,,,,3240.897803166,3240.905308458,3240.905308458,3240.905308458,3241.3212890410005,1,[0.4216529999998784],[0.4216555839998364],3255.4403535829997,3255.445631458,3255.9890101660003,1,[0.5478981249998469],[0.54790150000008],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_73_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_1.wav,It's four flights up to Barney's office I'm puffing by the time I make it to the top There's no secretary sitting at the desk in the little front room Hello I say to the emptiness Back here dear comes a loud and raspy voice There's a desk with a window behind it and bookshelves on either side which are stacked to the ceiling with scripts and old playbills The titles are written in Sharpie on the edge of the pages so they can be read when stacked face to face and the block print is bold but shaky,What are the stacked objects at Barney Sparks' office?,A. Scripts,B. Paychecks,C. Menus,D. Photos,A. Scripts,yes,11.0025,,,,,,,,,,,,,0,99,99,99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_73_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_1.wav,It's four flights up to Barney's office I'm puffing by the time I make it to the top There's no secretary sitting at the desk in the little front room Hello I say to the emptiness Back here dear comes a loud and raspy voice There's a desk with a window behind it and bookshelves on either side which are stacked to the ceiling with scripts and old playbills The titles are written in Sharpie on the edge of the pages so they can be read when stacked face to face and the block print is bold but shaky,What are the stacked objects at Barney Sparks' office?,A. Scripts,B. Paychecks,C. Menus,D. Photos,A. Scripts,yes,11.0025,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266.2910695,3272.5995424579996,1,6.299768999999742,6.2997719579998375,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_30_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_017_of_116_2.wav,No he says then he pushes his bottom lip out a little Not tonight sweetheart He looks almost sorry for me as if he's canceling some sort of pre arranged date or I'm five years old and he just told me we can't go to the zoo I resent his assumption that I'm even slightly disappointed that he won't be in class tonight although the truth is I'm inexplicably crushed Me neither Yeah I'm not going to class either because it's funny but I have to pick up some scripts too actually,Why won't the narrator be at the class?,A. She has to pick up some scripts,B. She thinks the class is funny,C. She doesn't want to go to the zoo,D. She has to go to a party,A. She has to pick up some scripts,no,10.80375,,,,,,,,,,,,,0,100,100,100,,,,,,,,,3272.607720625,,,,,,,,,,,,,,,3273.5904044159997,3273.605493499667,3273.606409166,3284.433419958,3284.413704333,3284.424483375,3284.6597038749996,3284.6597038749996,3286.4720531250005,3287.1361931660003,4.891666666666667,2.0202591249999386,1,[0.6761247500003265],[0.6761270830002104],,,,,,,,,,,,,,,3287.1366048749996,3292.1427909579998,1,4.997527833999811,4.997530624999854,0,,,0,,,0,,,,,,,,,,3272.60010075,3272.607720625,3272.607720625,3272.607720625,3273.590116458,1,[0.9878695829997923],[0.9878724159998455],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_110_condition.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_3.wav,But still the dry cleaners own you You're at their mercy Clothes that have to be dry cleaned look down on you Is it the clothes who are to blame or the dry cleaning professionals themselves Chicken or the egg my friend This new dry cleaning conspiracy theory reminds me of your fear of ironing This is nothing like my fear of ironing Although ironing is another secret society that doesn't want you to know what's up Do you know anyone who can tell you why the ironing board is shaped that way How does it help me that it's the size of a surfboard,What is the dry cleaning conspiracy theory being compared to?,A. A fear of ironing,B. The shape of an ironing board,C. A secret society,D. A surfboard,A. A fear of ironing,no,28.34996875,,,,,,,,,,,,,0,101,101,101,,,,,,,,,3292.156162708,,,,,,,,,,,,,,,3292.5415135000003,3292.573279541334,3292.5720066249996,3320.912705125,3320.9273274999996,3320.9485912910004,3321.1598610829997,3321.1598610829997,3324.3735562909997,3324.938115541,8.008333333333333,3.3988105839998752,1,[0.5752521249996789],[0.575254459000007],,,,,,,,,,,,,,,3324.9385855829996,3335.9696544159997,0,,,1,11.022320583000237,11.022323542000322,0,,,0,,,,,,,,,,3292.143328,3292.156162708,3292.156162708,3292.156162708,3292.541269333,1,[0.39593341700037854],[0.3959361670004],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_121_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_1.wav,A lot of the shows have weight loss advice which is where I got the great cabbage soup diet which would have worked I'm sure if only I didn't hate cabbage She has celebrities on too and people who've overcome daunting odds of various kinds And I never know when I'll have to play a character who isn't close to me but might remind me of someone I saw on Lisa So really you could call the time I spend with Lisa almost educational But the thing is Pine Tree Lodge the soap opera is on right after that,What soap opera does the narrator watch after Lisa's program?,A. Steel Entrapment,B. Pine Tree Lodge,C. Kill Time,D. When Harry Met Sally,B. Pine Tree Lodge,yes,14.8,,,,,,,,,,,,,0,102,102,102,0,0,0,0,0,0,0,0,3355.7739529580003,,,,,,,,,,,,,,,3336.4772700000003,3336.4925594576666,3336.496491541,3351.316373791,3351.29790425,3351.308314,3351.511703958,3351.511703958,3354.3533261250004,3354.8951637910004,1.7916666666666667,3.019734167000024,1,[0.5506580000001122],[0.5506606660001125],,,,,,,3355.7622521659996,3355.7739529580003,3355.7739529580003,3370.3295302079996,pine tree lodge is after some show she doesn't want to watch,1,[14.5638650840001],[14.563868208999793],,,,,,,,,,,,,,,,,,,,,,3335.970195375,3335.9774762079996,3335.9774762079996,3335.9774762079996,3336.477036708,1,[0.5049874999999702],[0.5049902079999811],3354.8957235830003,3354.9009974580003,3355.7614186250003,1,[0.8647642079999969],[0.8647670000000289],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_121_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_1.wav,A lot of the shows have weight loss advice which is where I got the great cabbage soup diet which would have worked I'm sure if only I didn't hate cabbage She has celebrities on too and people who've overcome daunting odds of various kinds And I never know when I'll have to play a character who isn't close to me but might remind me of someone I saw on Lisa So really you could call the time I spend with Lisa almost educational But the thing is Pine Tree Lodge the soap opera is on right after that,What soap opera does the narrator watch after Lisa's program?,A. Steel Entrapment,B. Pine Tree Lodge,C. Kill Time,D. When Harry Met Sally,B. Pine Tree Lodge,yes,14.8,,,,,,,,,,,,,0,102,102,102,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_121_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_1.wav,A lot of the shows have weight loss advice which is where I got the great cabbage soup diet which would have worked I'm sure if only I didn't hate cabbage She has celebrities on too and people who've overcome daunting odds of various kinds And I never know when I'll have to play a character who isn't close to me but might remind me of someone I saw on Lisa So really you could call the time I spend with Lisa almost educational But the thing is Pine Tree Lodge the soap opera is on right after that,What soap opera does the narrator watch after Lisa's program?,A. Steel Entrapment,B. Pine Tree Lodge,C. Kill Time,D. When Harry Met Sally,B. Pine Tree Lodge,yes,14.8,,,,,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.330005541,3372.5966648330004,0,,,1,2.2573627920000945,2.2573657080001794,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_48_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_025_of_116_1.wav,But why not It's every actor's dream to perform on Broadway I protest and she gives me an indulgent smile I don't mean to shit on your dreams sweetie but I'm mainly out of show business these days This is as close as I want to be to that life she says putting her arm around Leighton's waist I just lost what the point of it all was,What is every actor's dream according to the narrator?,A. Performing in front of 1000 people,B. Performing in a Hollywood movie,C. Performing in an independent movie,D. Performing in a Broadway play,D. Performing in a Broadway play,no,4.144,,,,,,,,,,,,,0,103,103,103,,,,,,,,,3372.610209083,,,,,,,,,,,,,,,3373.11280625,3373.127932249667,3373.1241687909996,3377.278495458,3377.2820638330004,3377.293159625,3377.522812583,3377.522812583,3379.5336719160005,3380.046383916,1.741666666666667,2.215388874999917,1,[0.5219715420003013],[0.5219738750001852],,,,,,,,,,,,,,,3380.0468472499997,3381.3561069159996,0,,,0,,,1,1.299614666999787,1.2996172500002103,0,,,,,,,,,,3372.5971664159997,3372.610209083,3372.610209083,3372.610209083,3373.112547625,1,[0.514629541999966],[0.5146323750000192],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
